Product Name,Sales,Cumulative,Class
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",523.59,0.9156077179186298,B
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,0.915834115187144,B
Bevis Round Conference Room Tables and Bases,519.941,0.9160604519472356,B
Rogers Profile Extra Capacity Storage Tub,518.9399999999999,0.9162863529596235,B
"Decoflex Hanging Personal Folder File, Blue",518.112,0.9165118935333513,B
Alphabetical Labels for Top Tab Filing,518.0,0.9167373853520913,B
"Tenex Personal Project File with Scoop Front Design, Black",517.6320000000001,0.9169627169758712,B
Xerox 1889,516.624,0.9171876098047606,B
Cisco SPA112 2 Port Phone Adapter,516.53,0.917412461714285,B
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.216,0.9176371769357188,B
Nokia Lumia 521 (T-Mobile),515.828,0.9178617232559447,B
Bionaire Personal Warm Mist Humidifier/Vaporizer,515.79,0.9180862530342997,B
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",514.556,0.9183102456371636,B
DAX Natural Wood-Tone Poster Frame,513.712,0.9185338708363692,B
Xerox 1887,512.1899999999999,0.9187568334901152,B
Newell 319,511.872,0.9189796577145206,B
"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,0.9192011133167677,B
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,0.9194215032742804,B
Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,0.919641005194515,B
Logitech Media Keyboard K200,503.856,0.9198603399547911,B
"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,0.9200794239751297,B
Xerox 197,501.87600000000003,0.9202978968168709,B
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.308,0.9205156870887825,B
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,499.75,0.9207332344563796,B
Xerox 1937,499.616,0.9209507234921162,B
Jensen SMPS-640 - speaker phone,496.584,0.921166892660682,B
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",496.248,0.9213829155642845,B
GBC VeloBinder Electric Binding Machine,496.018,0.921598838346037,B
GE DSL Phone Line Filter,495.87600000000003,0.9218146993134299,B
Belkin QODE FastFit Bluetooth Keyboard,495.6,0.9220304401346027,B
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,491.836,0.9222445424399344,B
Samsung HM1900 Bluetooth Headset,491.68,0.922458576836533,B
Xerox 1925,489.48400000000004,0.9226716552871201,B
Rush Hierlooms Collection Rich Wood Bookcases,489.37919999999997,0.9228846881169686,B
"#10 White Business Envelopes,4 1/8 x 9 1/2",488.904,0.9230975140863686,B
Clearsounds A400,488.326,0.9233100884452065,B
24-Hour Round Wall Clock,487.512,0.9235223084597577,B
GBC Recycled VeloBinder Covers,487.34400000000005,0.9237344553418272,B
Safco Commercial Shelving,483.704,0.923945017686792,B
"Sortfiler Multipurpose Personal File Organizer, Black",483.414,0.9241554537911633,B
AT&T CL82213,481.234,0.9243649409145215,B
Fellowes Neat Ideas Storage Cubes,480.70399999999995,0.924574197322312,B
NeatDesk Desktop Scanner & Digital Filing System,479.988,0.9247831420464305,B
Cherry 142-key Programmable Keyboard,479.72,0.9249919701068281,B
"Howard Miller 12"" Round Wall Clock",479.33799999999997,0.9252006318778921,B
Staples in misc. colors,478.812,0.9254090646746382,B
Kingston Digital DataTraveler 16GB USB 2.0,477.93,0.9256171135258553,B
DAX Wood Document Frame,477.804,0.9258251075277109,B
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,0.9260330388445822,B
Fellowes Super Stor/Drawer,477.3,0.9262408134489926,B
Newell 345,476.16,0.9264480917972768,B
AT&T SB67148 SynJ,475.128,0.926654920903173,B
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,0.9268607627205656,B
Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.402,0.9270650992277087,B
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,0.9272690291530783,B
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,0.9274727205272574,B
Tenex Chairmats For Use with Hard Floors,467.712,0.927676321356459,B
Jackery Bar Premium Fast-charging Portable Charger,467.22,0.9278797080119643,B
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.21999999999997,0.9280830946674695,B
"Seth Thomas 14"" Day/Date Wall Clock",467.072,0.9282864168967409,B
GBC Recycled Grain Textured Covers,466.29,0.928489398711722,B
GBC Standard Therm-A-Bind Covers,466.004,0.9286922560273593,B
Ricoh - Ink Collector Unit for GX3000 Series Printers,465.64500000000004,0.928894957065848,B
Belkin F5C206VTEL 6 Outlet Surge,464.196,0.9290970273366816,B
Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,0.9292989234825587,B
"Global Task Chair, Black",463.099,0.929500516215699,B
V7 USB Numeric Keypad,461.868,0.9297015730792852,B
Newell 34,460.288,0.9299019421492934,B
"Personal Filing Tote with Lid, Black/Gray",459.096,0.9301017923269309,B
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",458.7,0.9303014701208615,B
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.504,0.9305010625935634,B
Acco Perma 4000 Stacking Storage Drawers,457.96799999999996,0.9307004217388234,B
DAX Black Cherry Wood-Tone Poster Frame,455.456,0.9308986873793561,B
9-3/4 Diameter Round Wall Clock,455.07,0.9310967849893058,B
Xerox 1881,454.36,0.9312945735274577,B
Panasonic KX - TS880B Telephone,453.41999999999996,0.9314919528719616,B
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.96500000000003,0.9316891341493274,B
Poly Designer Cover & Back,451.962,0.9318858788083647,B
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",449.97,0.9320817563251185,B
Mobile Personal File Cube,449.664,0.9322775006362803,B
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,448.902,0.9324729132394,B
"Acme 10"" Easy Grip Assistive Scissors",448.76800000000003,0.9326682675106592,B
Hewlett-Packard Deskjet D4360 Printer,447.968,0.9328632735320053,B
Boston 16801 Nautilus Battery Pencil Sharpener,444.60200000000003,0.933056814291842,B
Rogers Deluxe File Chest,443.99600000000004,0.9332500912523695,B
Xerox 194,443.84000000000003,0.9334433003041638,B
Imation Clip USB flash drive - 8 GB,443.68,0.9336364397059758,B
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,442.554,0.9338290889460349,B
"Seth Thomas 16"" Steel Case Clock",441.72799999999995,0.9340213786180588,B
Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,0.9342129160702703,B
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,0.9344034523039817,B
Prismacolor Color Pencil Set,436.48,0.9345934574565756,B
Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,0.9347833093792076,B
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,0.9349724787320101,B
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.789,0.9351613124589586,B
Acco 6 Outlet Guardian Premium Surge Suppressor,432.432,0.9353495554669922,B
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,0.9355373013482746,B
Advantus Rolling Storage Box,428.75,0.9357239415360831,B
Cisco SPA525G2 IP Phone - Wireless,426.93,0.9359097894553392,B
O'Sullivan Cherrywood Estates Traditional Bookcase,424.90000000000003,0.9360947536904407,B
14-7/8 x 11 Blue Bar Computer Printout Paper,422.752,0.9362787828745255,B
Canvas Sectional Post Binders,422.63599999999997,0.9364627615623728,B
Staple-based wall hangings,422.288,0.9366465887615082,B
Round Specialty Laser Printer Labels,421.008,0.9368298587607824,B
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,0.9370126377276792,B
Motorla HX550 Universal Bluetooth Headset,419.23,0.9371951337415215,B
Xerox 1939,417.34,0.9373768070149441,B
Xerox 19,415.132,0.9375575191186066,B
i.Sound Portable Power - 8000 mAh,413.322,0.9377374433068407,B
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",410.004,0.9379159231285602,B
Kensington 6 Outlet Guardian Standard Surge Protector,409.6,0.9380942270840735,B
Nu-Dell Executive Frame,409.536,0.9382725031795937,B
"Tennsco Lockers, Sand",407.012,0.9384496805466381,B
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.784,0.9386267586624573,B
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,0.9388036974783112,B
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,0.938980416026095,B
"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,0.9391568742570687,B
Model L Table or Wall-Mount Pencil Sharpener,402.976,0.9393322947033014,B
"Tennsco Lockers, Gray",402.816,0.9395076454995516,B
"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",400.0268,0.9396817821224797,B
Lexmark X 9575 Professional All-in-One Color Printer,396.0,0.93985416582947,B
Griffin GC17055 Auxiliary Audio Cable,395.78,0.9400264537677342,B
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,0.9401965129065546,B
Ibico Standard Transparent Covers,390.576,0.9403665354791341,B
Boston 1799 Powerhouse Electric Pencil Sharpener,389.70000000000005,0.9405361767180587,B
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,0.9407046034354114,B
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,0.940872962244031,B
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,0.9410410293933483,B
Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,0.9412089729139465,B
OtterBox Commuter Series Case - Samsung Galaxy S4,384.846,0.9413765011465233,B
"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,0.9415432432049212,B
Memorex Micro Travel Drive 32 GB,379.70399999999995,0.9417085330611815,B
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,0.9418736905824747,B
AT&T EL51110 DECT,377.97,0.9420382256070484,B
"Executive Impressions 14""",377.90999999999997,0.9422027345128787,B
Clear Mylar Reinforcing Strips,377.538,0.9423670814824993,B
Globe Weis Peel & Seel First Class Envelopes,375.73199999999997,0.9425306422779409,B
Tennsco Commercial Shelving,374.256,0.9426935605522929,B
"Maxell Pro 80 Minute CD-R, 10/Pack",374.072,0.9428563987291649,B
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,0.9430191097948186,B
Acco Perma 3000 Stacking Storage Drawers,373.44399999999996,0.9431816745955088,B
Avery 505,372.96000000000004,0.9433440287050016,B
GBC Durable Plastic Covers,369.585,0.9435049136351734,B
36X48 HARDFLOOR CHAIRMAT,369.24800000000005,0.9436656518650693,B
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.45599999999996,0.9438260453275512,B
Lenovo 17-Key USB Numeric Keypad,367.092,0.9439858450239313,B
Logitech Wireless Touch Keyboard K400,364.854,0.9441446704911794,B
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,0.9443021978568764,B
SanDisk Cruzer 32 GB USB Flash Drive,361.38,0.9444595110488768,B
KeyTronic 6101 Series - Keyboard - Black,360.712,0.9446165334521998,B
Microsoft Arc Touch Mouse,359.70000000000005,0.9447731153193828,B
"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,0.944928934519256,B
Holmes Odor Grabber,357.616,0.9450846091954151,B
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,0.9452400157191414,B
Kingston Digital DataTraveler 32GB USB 2.0,355.95,0.9453949651648567,B
Aluminum Screw Posts,354.032,0.9455490796814052,B
Pizazz Global Quick File,353.29200000000003,0.945702872066784,B
Xerox 1929,351.736,0.945855987106082,B
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,0.9460087700020253,B
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,350.20399999999995,0.9461612181427396,B
Eldon Gobal File Keepers,348.22,0.9463128026236695,B
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,0.9464639909703231,B
"Executive Impressions 14"" Contract Wall Clock",346.788,0.9466149520839084,B
Trimflex Flexible Post Binders,346.356,0.9467657251425408,B
Sterilite Officeware Hinged File Box,345.84000000000003,0.946916273579979,B
Eldon Simplefile Box Office,345.832,0.947066818534918,B
2300 Heavy-Duty Transfer File Systems by Perma,344.724,0.9472168811637275,B
Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,0.9473668854606765,B
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,0.9475166764545537,B
"Acco Six-Outlet Power Strip, 4' Cord Length",343.076,0.9476660216885422,B
GBC VeloBind Cover Sets,342.768,0.9478152328463142,B
Tops Green Bar Computer Printout Paper,342.58,0.9479643621653565,B
Boston 19500 Mighty Mite Electric Pencil Sharpener,342.55,0.948113478425027,B
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,0.9482623513450708,B
Classic Ivory Antique Telephone ZL1810,341.666,0.9484110827885875,B
Letter Size File,341.41999999999996,0.9485597071452557,B
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.83,0.9487076393552218,B
Luxo Economy Swing Arm Lamp,338.98,0.9488552015496552,B
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,0.949002388504807,B
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,0.9491490678857106,B
Wasp CCD Handheld Bar Code Reader,336.51,0.9492955548585371,B
"BlueLounge Milo Smartphone Stand, White/Metallic",335.888,0.9494417710670562,B
Xerox 226,334.368,0.9495873256007403,B
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,0.9497328801344245,B
"Contract Clock, 14"", Brown",334.096,0.9498783162631382,B
Holmes 99% HEPA Air Purifier,333.564,0.9500235208056597,C
Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,0.9501679400446271,C
Bulldog Vacuum Base Pencil Sharpener,330.924,0.9503119953624354,C
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,0.9504556249447249,C
Xerox 1979,328.38800000000003,0.9505985763103085,C
Multimedia Mailers,325.86,0.9507404272061668,C
KeyTronic E03601U1 - Keyboard - Beige,324.0,0.9508814684209771,C
RCA ViSYS 25425RE1 Corded phone,323.976,0.95102249918829,C
Sauder Cornerstone Collection Library,322.192,0.9511627533582966,C
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,0.9513028569102158,C
Personal Creations Ink Jet Cards and Labels,321.44,0.9514427837253041,C
"White Envelopes, White Envelopes with Clear Poly Window",320.25,0.9515821925186466,C
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,0.9517214576589,C
X-Rack File for Hanging Folders,318.378,0.951860051547446,C
"Rogers Jumbo File, Granite",317.77200000000005,0.9519983816366827,C
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,0.9521361510435594,C
"Executive Impressions 13"" Clairmont Wall Clock",315.372,0.9522734363830567,C
"Avery Trapezoid Extra Heavy Duty 4"" Binders",314.54999999999995,0.9524103638957684,C
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",310.206,0.9525454004114517,C
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,0.9526799084578921,C
Recycled Easel Ring Binders,308.844,0.9528143520780985,C
Fiskars Softgrip Scissors,307.44,0.9529481845197074,C
Acme Box Cutter Scissors,306.9,0.9530817818926249,C
3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,0.9532138382596769,C
Eldon Fold 'N Roll Cart System,301.96799999999996,0.9533452886718801,C
Eldon Shelf Savers Cubes and Bins,300.14,0.9534759433330319,C
Lexmark S315 Color Inkjet Printer,299.97,0.9536065239910771,C
Tensor Track Tree Floor Lamp,299.85,0.9537370524116354,C
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,0.9538673013616384,C
Memorex Micro Travel Drive 8 GB,299.0,0.953997459766664,C
Coloredge Poster Frame,298.2,0.9541272699217765,C
Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,0.9542569886612868,C
Maxell DVD-RAM Discs,296.64,0.9543861197290688,C
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,0.9545150522944001,C
Xerox 1933,294.72,0.9546433475623907,C
Stanley Contemporary Battery Pencil Sharpeners,293.7,0.954771198811742,C
Micropad Numeric Keypads,291.85400000000004,0.9548982464744186,C
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,0.9550251208827634,C
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,0.9551511246663255,C
Peel-Off China Markers,287.97,0.955276481575674,C
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",287.868,0.9554017940831586,C
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",286.672,0.955526585957023,C
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,0.9556510287103497,C
"Fellowes Personal Hanging Folder Files, Navy",284.716,0.9557749691131766,C
Embossed Ink Jet Note Cards,284.382,0.955898764121665,C
"Iris 3-Drawer Stacking Bin, Black",284.104,0.9560224381133082,C
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,0.9561451491939419,C
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,0.9562677584114759,C
Xerox 1898,280.56,0.9563898896560044,C
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,0.9565117771255934,C
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,0.956633647182687,C
Macally Suction Cup Mount,279.63,0.9567553735866913,C
Westinghouse Clip-On Gooseneck Lamps,279.558,0.9568770686482034,C
Acme Forged Steel Scissors with Black Enamel Handles,279.3,0.9569986513991185,C
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,0.9571201819125469,C
Storex Dura Pro Binders,278.586,0.9572414538504147,C
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,0.9573624358702297,C
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,0.9574831828213534,C
Large Capacity Hanging Post Binders,276.945,0.9576037404115868,C
"Neat Ideas Personal Hanging Folder Files, Black",276.658,0.9577241730671638,C
HP Standard 104 key PS/2 Keyboard,275.5,0.9578441016309918,C
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,0.9579638456223656,C
Staple magnet,272.892,0.9580826388914767,C
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,0.9582014304193383,C
Fellowes Binding Cases,271.44,0.9583195916148571,C
Advantus Panel Wall Certificate Holder - 8.5x11,270.84,0.9584374916229411,C
Adjustable Personal File Tote,270.24800000000005,0.9585551339260895,C
Plastic Binding Combs,269.67,0.9586725246186755,C
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.394,0.9587897951650415,C
"GBC White Gloss Covers, Plain Front",269.328,0.9589070369807898,C
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,0.959023918357878,C
Xerox 1938,268.24,0.9591406865537445,C
Eldon Wave Desk Accessories,266.73,0.9592567974278999,C
Avery 475,266.4,0.9593727646489661,C
Belkin F9S820V06 8 Outlet Surge,266.336,0.9594887040100394,C
Belkin Standard 104 key USB Keyboard,265.538,0.9596042959918244,C
Ultra Door Pull Handle,265.104,0.9597196990480313,C
Maxell 4.7GB DVD+RW 3/Pack,264.438,0.9598348121861857,C
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,0.9599497451050101,C
Newell 324,263.34000000000003,0.9600643802701586,C
Staple remover,263.088,0.9601789057365846,C
"Southworth 100% Résumé Paper, 24lb.",262.964,0.9602933772242741,C
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.752,0.9604077564257365,C
File Shuttle I and Handi-File,262.668,0.9605220990609581,C
Belkin 6 Outlet Metallic Surge Strip,262.449,0.960636346362766,C
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,0.9607502240843536,C
Hand-Finished Solid Wood Document Frame,260.14799999999997,0.9608634697323489,C
3M Office Air Cleaner,259.8,0.9609765638916319,C
Desktop 3-Pocket Hot File,259.68,0.9610896058134282,C
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,0.9612023917715382,C
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,0.9613150157934387,C
"Executive Impressions 10"" Spectator Wall Clock",258.72,0.9614276398153391,C
Avery Legal 4-Ring Binder,258.054,0.9615399739191869,C
Mediabridge Sport Armband iPhone 5s,257.742,0.9616521722055684,C
GBC Poly Designer Binding Covers,256.122,0.961763665285876,C
Berol Giant Pencil Sharpener,254.85000000000002,0.9618746046488218,C
"Executive Impressions 13"" Chairman Wall Clock",253.8,0.9619850869337564,C
"Linden 10"" Round Wall Clock, Black",253.648,0.9620955030512077,C
Apple EarPods with Remote and Mic,251.91,0.9622051625957228,C
Magnifier Swing Arm Lamp,251.76000000000002,0.962314756843379,C
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,0.9624241943785743,C
Hanging Personal Folder File,251.2,0.9625335448512915,C
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,0.962642773436539,C
Avery 473,248.4,0.9627509050345603,C
Belkin OmniView SE Rackmount Kit,248.35999999999999,0.9628590192200858,C
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,0.9629671038043687,C
Nu-Dell Leatherette Frames,246.64800000000002,0.9630744727350803,C
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,0.9631818129351739,C
Strathmore Photo Mount Cards,245.436,0.9632886542672672,C
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,0.9633953441106481,C
Xerox 1890,244.7,0.9635018650528213,C
Brown Kraft Recycled Envelopes,244.512,0.9636083041562649,C
Aluminum Document Frame,244.39999999999998,0.9637146945047205,C
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,0.9638210360981884,C
GBC Imprintable Covers,241.56,0.9639261901594526,C
Quality Park Security Envelopes,240.764,0.9640309977120531,C
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,0.9641354596266151,C
Logitech M510 Wireless Mouse,239.94,0.9642399084818051,C
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,0.9643443138057559,C
Holmes HEPA Air Purifier,239.58,0.9644486059484851,C
"Avery Flip-Chart Easel Binder, Black",239.466,0.9645528484656017,C
Xerox 216,238.464,0.9646566547997022,C
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,0.9647604023666297,C
Xerox 1982,237.536,0.9648638047308308,C
Martin-Yale Premier Letter Opener,236.99200000000002,0.9649669702850912,C
Recycled Eldon Regeneration Jumbo File,235.77599999999998,0.9650696064994835,C
Avery 50,235.564,0.9651721504276487,C
Acco D-Ring Binder w/DublLock,235.18,0.9652745271958559,C
DAX Two-Tone Silver Metal Document Frame,234.784,0.965376731580356,C
Newell 312,234.768,0.9654789289998579,C
Spigen Samsung Galaxy S5 Case Wallet,234.462,0.9655809932137678,C
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,0.965682960788327,C
"Maxell 74 Minute CDR, 10/Pack",232.764,0.9657842858417965,C
Petty Cash Envelope,231.856,0.9658852156316147,C
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,0.9659853270341369,C
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.88600000000002,0.9660853992585439,C
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,0.96618533479486,C
Advantus Motivational Note Cards,227.94,0.9662845599013534,C
"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",227.04,0.9663833932266946,C
Iris Project Case,225.036,0.9664813541860033,C
Advantus Plastic Paper Clips,225.0,0.9665792994740661,C
Cisco 8961 IP Phone Charcoal,224.937,0.966677217337448,C
Portable Personal File Box,224.66400000000002,0.9667750163605472,C
iOttie XL Car Mount,223.88799999999998,0.9668724775812306,C
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,0.9669697437819628,C
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,0.9670654167393423,C
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,0.9671604959306203,C
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,0.9672554349513081,C
Avery Non-Stick Binders,217.316,0.9673500352989554,C
"Fiskars 8"" Scissors, 2/Pack",217.224,0.9674445955978626,C
ARKON Windshield Dashboard Air Vent Car Mount Holder,216.95999999999998,0.9675390409742985,C
3M Polarizing Light Filter Sleeves,216.34,0.9676332164570517,C
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,0.9677273066185762,C
iOttie HLCRIO102 Car Mount,215.892,0.9678212870813782,C
Xerox 214,215.136,0.9679149384480121,C
DXL Angle-View Binders with Locking Rings by Samsill,215.109,0.9680085780612118,C
Cisco SPA 501G IP Phone,213.48,0.9681015085505256,C
Xerox 188,213.192,0.9681943136698707,C
GBC Wire Binding Strips,212.65800000000002,0.9682868863323988,C
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,0.9683792073843648,C
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,0.9684710617814472,C
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,0.9685628743885399,C
Xerox 1931,209.952,0.968654269095737,C
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,0.9687455384329654,C
SANFORD Major Accent Highlighters,209.56799999999998,0.9688367659802042,C
Cardinal EasyOpen D-Ring Binders,209.30599999999998,0.9689278794755963,C
Ibico Plastic and Wire Spiral Binding Combs,208.221,0.9690185206570439,C
Acco Perma 2700 Stacking Storage Drawers,208.18,0.9691091439906835,C
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,0.969199643695604,C
GBC Linen Binding Covers,207.566,0.9692899997474352,C
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,0.9693801895099329,C
Epson Perfection V600 Photo Scanner,206.991,0.969470295257139,C
JM Magazine Binder,204.72400000000002,0.9695594141511539,C
Texas Instruments TI-34 Scientific Calculator,204.507,0.9696484385823799,C
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,0.96973721619148,C
Kingston Digital DataTraveler 64GB USB 2.0,202.68,0.9698254453069669,C
Pyle PRT45 Retro Home Telephone,201.568,0.9699131903550746,C
Fellowes Desktop Hanging File Manager,201.45000000000002,0.9700008840363201,C
Xerox 1912,201.082,0.9700884175226056,C
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,0.9701755496508663,C
PayAnywhere Card Reader,199.8,0.9702625250666659,C
Bionaire 99.97% HEPA Air Cleaner,199.72799999999998,0.9703494691399734,C
Laser & Ink Jet Business Envelopes,198.462,0.9704358621077933,C
Eldon 500 Class Desk Accessories,197.948,0.9705220313250441,C
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,0.9706081491754328,C
